"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 26, 2022","1.0001","0.9999","1.0001","0.9999","170.45M","0.01%"
"Apr 27, 2022","0.9999","1.0001","1.0001","0.9999","127.25M","-0.02%"
"Apr 28, 2022","1.0000","0.9999","1.0000","0.9998","221.12M","0.01%"
"Apr 29, 2022","1.0001","1.0000","1.0002","0.9999","209.65M","0.01%"
"Apr 30, 2022","0.9997","1.0001","1.0002","0.9997","140.31M","-0.04%"
"May 01, 2022","1.0000","0.9997","1.0000","0.9996","182.27M","0.03%"
"May 02, 2022","1.0002","1.0000","1.0002","0.9999","151.54M","0.02%"
"May 03, 2022","1.0002","1.0002","1.0003","1.0000","218.18M","0.00%"
"May 04, 2022","1.0001","1.0002","1.0002","1.0001","131.94M","-0.01%"
"May 05, 2022","1.0002","1.0001","1.0002","1.0001","205.67M","0.01%"
"May 06, 2022","1.0003","1.0002","1.0003","1.0001","218.94M","0.01%"
"May 07, 2022","1.0003","1.0002","1.0004","1.0002","166.88M","0.00%"
"May 08, 2022","1.0003","1.0003","1.0006","1.0002","347.74M","0.00%"
"May 09, 2022","1.0002","1.0003","1.0004","0.9999","682.51M","-0.01%"
"May 10, 2022","1.0004","1.0002","1.0006","0.9999","719.55M","0.02%"
"May 11, 2022","1.0059","1.0003","1.0202","1.0002","1.93B","0.55%"
"May 12, 2022","1.0030","1.0059","1.1055","1.0022","2.67B","-0.29%"
"May 13, 2022","1.0018","1.0030","1.0036","1.0010","853.04M","-0.12%"
"May 14, 2022","1.0014","1.0018","1.0024","1.0011","558.30M","-0.04%"
"May 15, 2022","1.0011","1.0014","1.0017","1.0010","272.95M","-0.03%"
"May 16, 2022","1.0014","1.0011","1.0017","1.0008","412.58M","0.03%"
"May 17, 2022","1.0011","1.0014","1.0015","1.0011","286.57M","-0.03%"
"May 18, 2022","1.0015","1.0011","1.0016","1.0010","412.77M","0.04%"
"May 19, 2022","1.0011","1.0015","1.0016","1.0010","631.90M","-0.04%"
"May 20, 2022","1.0012","1.0011","1.0013","1.0006","438.32M","0.01%"
"May 21, 2022","1.0013","1.0012","1.0015","1.0012","160.30M","0.01%"
"May 22, 2022","1.0011","1.0013","1.0016","1.0010","223.01M","-0.02%"
"May 23, 2022","1.0012","1.0010","1.0012","1.0008","417.58M","0.01%"
"May 24, 2022","1.0010","1.0011","1.0013","1.0010","235.22M","-0.02%"
"May 25, 2022","1.0011","1.0011","1.0013","1.0010","233.58M","0.01%"
"May 26, 2022","1.0012","1.0011","1.0014","1.0010","448.96M","0.01%"
"May 27, 2022","1.0012","1.0012","1.0013","1.0010","345.94M","0.00%"
"May 28, 2022","1.0011","1.0012","1.0013","1.0010","197.90M","-0.01%"
"May 29, 2022","1.0011","1.0011","1.0012","1.0009","158.32M","0.00%"
"May 30, 2022","1.0008","1.0010","1.0011","1.0005","352.49M","-0.03%"
"May 31, 2022","1.0007","1.0008","1.0009","1.0006","311.16M","-0.01%"
"Jun 01, 2022","1.0010","1.0007","1.0012","1.0007","370.45M","0.03%"
"Jun 02, 2022","1.0007","1.0010","1.0011","1.0007","234.72M","-0.03%"
"Jun 03, 2022","1.0010","1.0007","1.0011","1.0007","195.61M","0.03%"
"Jun 04, 2022","1.0009","1.0010","1.0011","1.0008","117.32M","-0.01%"
"Jun 05, 2022","1.0009","1.0009","1.0010","1.0008","113.28M","0.00%"
"Jun 06, 2022","1.0008","1.0009","1.0010","1.0007","225.38M","-0.01%"
"Jun 07, 2022","1.0006","1.0008","1.0011","1.0005","387.70M","-0.02%"
"Jun 08, 2022","1.0008","1.0006","1.0008","1.0005","254.65M","0.02%"
"Jun 09, 2022","1.0008","1.0008","1.0009","1.0006","188.79M","0.00%"
"Jun 10, 2022","1.0011","1.0008","1.0011","1.0008","195.00M","0.03%"
"Jun 11, 2022","1.0012","1.0011","1.0013","1.0010","233.42M","0.01%"
"Jun 12, 2022","1.0011","1.0012","1.0015","1.0011","427.97M","-0.01%"
"Jun 13, 2022","1.0015","1.0012","1.0028","1.0011","1.27B","0.04%"
"Jun 14, 2022","1.0011","1.0015","1.0015","1.0011","518.81M","-0.04%"
"Jun 15, 2022","1.0012","1.0011","1.0020","1.0011","1.02B","0.01%"
"Jun 16, 2022","1.0014","1.0012","1.0016","1.0011","390.41M","0.02%"
"Jun 17, 2022","1.0013","1.0013","1.0015","1.0012","380.01M","-0.01%"
"Jun 18, 2022","1.0015","1.0013","1.0019","1.0012","601.95M","0.02%"
"Jun 19, 2022","1.0013","1.0015","1.0017","1.0012","372.16M","-0.02%"
"Jun 20, 2022","1.0013","1.0013","1.0016","1.0011","393.75M","0.00%"
"Jun 21, 2022","1.0012","1.0013","1.0013","1.0010","313.23M","-0.01%"
"Jun 22, 2022","1.0011","1.0012","1.0012","1.0011","228.58M","-0.01%"
"Jun 23, 2022","1.0009","1.0011","1.0012","1.0008","314.47M","-0.02%"
"Jun 24, 2022","1.0008","1.0010","1.0010","1.0006","461.65M","-0.01%"
"Jun 25, 2022","1.0007","1.0008","1.0008","1.0006","178.95M","-0.01%"
"Jun 26, 2022","1.0006","1.0007","1.0008","1.0006","146.86M","-0.01%"
"Jun 27, 2022","1.0011","1.0006","1.0012","1.0006","432.33M","0.05%"
"Jun 28, 2022","1.0013","1.0011","1.0015","1.0010","484.20M","0.02%"
"Jun 29, 2022","1.0012","1.0013","1.0016","1.0011","470.20M","-0.01%"
"Jun 30, 2022","1.0013","1.0012","1.0015","1.0011","378.82M","0.01%"
"Jul 01, 2022","1.0013","1.0013","1.0014","1.0011","231.39M","0.00%"
"Jul 02, 2022","1.0013","1.0013","1.0013","1.0011","127.23M","0.00%"
"Jul 03, 2022","1.0012","1.0013","1.0013","1.0011","110.40M","-0.01%"
"Jul 04, 2022","1.0012","1.0012","1.0012","1.0010","214.09M","0.00%"
"Jul 05, 2022","1.0010","1.0012","1.0012","1.0010","237.56M","-0.02%"
"Jul 06, 2022","1.0010","1.0010","1.0011","1.0010","183.80M","0.00%"
"Jul 07, 2022","1.0007","1.0010","1.0011","1.0006","197.57M","-0.03%"
"Jul 08, 2022","1.0006","1.0007","1.0009","1.0005","274.12M","-0.01%"
"Jul 09, 2022","1.0006","1.0006","1.0008","1.0005","124.39M","0.00%"
"Jul 10, 2022","1.0007","1.0006","1.0007","1.0005","120.97M","0.01%"
"Jul 11, 2022","1.0009","1.0007","1.0011","1.0006","353.99M","0.02%"
"Jul 12, 2022","1.0010","1.0009","1.0011","1.0008","200.52M","0.01%"
"Jul 13, 2022","1.0009","1.0010","1.0011","1.0008","207.72M","-0.01%"
"Jul 14, 2022","1.0007","1.0009","1.0009","1.0006","241.47M","-0.02%"
"Jul 15, 2022","1.0003","1.0007","1.0008","1.0003","282.92M","-0.04%"
"Jul 16, 2022","1.0003","1.0003","1.0004","1.0001","277.17M","0.00%"
"Jul 17, 2022","1.0003","1.0002","1.0005","1.0001","595.36M","0.00%"
"Jul 18, 2022","1.0002","1.0003","1.0005","1.0000","1.08B","-0.01%"
"Jul 19, 2022","0.9999","1.0002","1.0004","0.9998","604.19M","-0.03%"
"Jul 20, 2022","1.0000","0.9999","1.0001","0.9998","369.87M","0.01%"
"Jul 21, 2022","0.9999","1.0000","1.0001","0.9998","289.05M","-0.01%"
"Jul 22, 2022","1.0000","0.9999","1.0000","0.9998","197.92M","0.01%"
"Jul 23, 2022","1.0000","1.0000","1.0001","0.9998","164.70M","0.00%"
"Jul 24, 2022","1.0000","1.0000","1.0001","0.9999","106.74M","0.00%"
"Jul 25, 2022","1.0000","0.9999","1.0000","0.9998","157.78M","0.00%"
"Jul 26, 2022","0.9999","1.0000","1.0002","0.9999","267.59M","-0.01%"
"Jul 27, 2022","0.9996","0.9999","1.0001","0.9996","262.10M","-0.03%"
"Jul 28, 2022","0.9997","0.9996","0.9999","0.9996","293.61M","0.01%"
"Jul 29, 2022","0.9997","0.9997","0.9998","0.9996","278.67M","0.00%"
"Jul 30, 2022","0.9997","0.9997","0.9998","0.9996","170.66M","0.00%"
"Jul 31, 2022","0.9996","0.9997","0.9999","0.9996","409.32M","-0.01%"
"Aug 01, 2022","0.9997","0.9996","0.9999","0.9996","384.85M","0.01%"
"Aug 02, 2022","0.9999","0.9997","0.9999","0.9996","214.56M","0.02%"
"Aug 03, 2022","0.9998","0.9999","0.9999","0.9997","174.99M","-0.01%"
"Aug 04, 2022","1.0000","0.9998","1.0001","0.9997","329.68M","0.02%"
"Aug 05, 2022","1.0000","1.0000","1.0000","0.9998","220.62M","0.00%"
"Aug 06, 2022","0.9999","1.0000","1.0000","0.9998","132.71M","-0.01%"
"Aug 07, 2022","0.9999","0.9999","0.9999","0.9998","55.23M","0.00%"
"Aug 08, 2022","0.9998","0.9999","0.9999","0.9997","140.36M","-0.01%"
"Aug 09, 2022","0.9998","0.9998","0.9999","0.9997","172.91M","0.00%"
"Aug 10, 2022","0.9997","0.9998","0.9999","0.9994","405.65M","-0.01%"
"Aug 11, 2022","0.9996","0.9997","0.9998","0.9994","509.14M","-0.01%"
"Aug 12, 2022","0.9996","0.9996","0.9998","0.9995","361.55M","0.00%"
"Aug 13, 2022","0.9997","0.9996","0.9998","0.9994","344.26M","0.01%"
"Aug 14, 2022","0.9997","0.9996","0.9998","0.9996","164.48M","0.00%"
"Aug 15, 2022","0.9998","0.9997","0.9999","0.9996","370.21M","0.01%"
"Aug 16, 2022","0.9999","0.9998","1.0000","0.9997","272.56M","0.01%"
"Aug 17, 2022","1.0000","0.9999","1.0001","0.9998","242.55M","0.01%"
"Aug 18, 2022","1.0000","1.0000","1.0002","0.9999","277.52M","0.00%"
"Aug 19, 2022","1.0000","1.0000","1.0001","0.9998","259.79M","0.00%"
"Aug 20, 2022","1.0001","1.0000","1.0002","0.9999","152.63M","0.01%"
"Aug 21, 2022","1.0001","1.0001","1.0002","0.9999","392.61M","0.00%"
"Aug 22, 2022","1.0001","1.0001","1.0002","0.9999","184.27M","0.00%"
"Aug 23, 2022","1.0000","1.0001","1.0002","1.0000","135.26M","-0.01%"
"Aug 24, 2022","1.0000","1.0000","1.0001","0.9999","225.81M","0.00%"
"Aug 25, 2022","1.0000","0.9999","1.0001","0.9999","160.97M","0.00%"
"Aug 26, 2022","1.0000","1.0000","1.0001","0.9999","163.25M","0.00%"
"Aug 27, 2022","1.0001","1.0000","1.0001","0.9999","144.13M","0.01%"
"Aug 28, 2022","1.0000","1.0001","1.0001","1.0000","78.84M","-0.01%"
"Aug 29, 2022","1.0000","1.0001","1.0001","0.9999","172.53M","0.00%"
"Aug 30, 2022","0.9999","1.0000","1.0001","0.9999","164.80M","-0.01%"
"Aug 31, 2022","1.0000","0.9999","1.0001","0.9999","133.85M","0.01%"
"Sep 01, 2022","1.0000","1.0000","1.0001","0.9999","195.94M","0.00%"
"Sep 02, 2022","1.0000","1.0000","1.0001","0.9999","134.03M","0.00%"
"Sep 03, 2022","0.9999","0.9999","1.0000","0.9999","39.92M","-0.01%"
"Sep 04, 2022","0.9999","0.9999","1.0001","0.9999","77.99M","0.00%"
"Sep 05, 2022","1.0001","0.9999","1.0001","0.9999","143.52M","0.02%"
"Sep 06, 2022","1.0000","1.0000","1.0001","1.0000","205.22M","-0.01%"
"Sep 07, 2022","1.0000","1.0000","1.0001","0.9999","168.57M","0.00%"
"Sep 08, 2022","0.9999","1.0000","1.0000","0.9999","158.55M","-0.01%"
"Sep 09, 2022","0.9997","0.9999","1.0000","0.9997","236.41M","-0.02%"
"Sep 10, 2022","0.9997","0.9997","1.0000","0.9995","219.68M","0.00%"
"Sep 11, 2022","0.9997","0.9997","0.9999","0.9997","141.93M","0.00%"
"Sep 12, 2022","0.9998","0.9997","1.0000","0.9997","204.49M","0.01%"
"Sep 13, 2022","1.0000","0.9998","1.0000","0.9996","276.20M","0.02%"
"Sep 14, 2022","0.9998","1.0000","1.0001","0.9998","179.80M","-0.02%"
"Sep 15, 2022","1.0000","0.9998","1.0003","0.9997","507.70M","0.02%"
"Sep 16, 2022","1.0001","1.0001","1.0002","0.9999","569.41M","0.01%"
"Sep 17, 2022","0.9999","1.0001","1.0001","0.9999","124.51M","-0.02%"
"Sep 18, 2022","1.0001","0.9999","1.0001","0.9999","93.75M","0.02%"
"Sep 19, 2022","0.9999","1.0001","1.0001","0.9998","207.96M","-0.02%"
"Sep 20, 2022","1.0000","0.9999","1.0000","0.9998","180.83M","0.01%"
"Sep 21, 2022","0.9999","1.0000","1.0000","0.9999","134.43M","-0.01%"
"Sep 22, 2022","1.0000","0.9999","1.0002","0.9999","193.61M","0.01%"
"Sep 23, 2022","1.0000","1.0000","1.0001","0.9999","101.01M","0.00%"
"Sep 24, 2022","0.9999","1.0000","1.0001","0.9999","122.24M","-0.01%"
"Sep 25, 2022","0.9999","0.9999","1.0000","0.9998","112.21M","0.00%"
"Sep 26, 2022","0.9999","0.9999","1.0000","0.9999","115.38M","0.00%"
"Sep 27, 2022","0.9999","0.9999","0.9999","0.9999","-","0.00%"
"Sep 28, 2022","0.9999","0.9999","0.9999","0.9999","-","0.00%"
"Sep 29, 2022","0.9999","0.9999","0.9999","0.9999","-","0.00%"
"Sep 30, 2022","0.9999","0.9999","0.9999","0.9999","-","0.00%"
"Oct 01, 2022","0.9999","0.9999","0.9999","0.9999","-","0.00%"
"Oct 02, 2022","0.9999","0.9999","0.9999","0.9999","-","0.00%"
"Oct 03, 2022","0.9999","0.9999","1.0000","0.9999","129.64M","0.00%"
"Oct 04, 2022","0.9999","0.9999","0.9999","0.9999","-","0.00%"
"Oct 05, 2022","0.9999","0.9999","0.9999","0.9999","-","0.00%"
"Oct 06, 2022","0.9999","0.9999","0.9999","0.9999","-","0.00%"
"Oct 07, 2022","0.9999","0.9999","0.9999","0.9999","-","0.00%"
"Oct 08, 2022","0.9999","0.9999","0.9999","0.9999","-","0.00%"
"Oct 09, 2022","0.9999","0.9999","0.9999","0.9999","-","0.00%"
"Oct 10, 2022","0.9999","0.9999","0.9999","0.9999","-","0.00%"
"Oct 11, 2022","0.9999","0.9999","0.9999","0.9999","-","0.00%"
"Oct 12, 2022","0.9999","0.9999","0.9999","0.9999","-","0.00%"
"Oct 13, 2022","0.9999","0.9999","0.9999","0.9999","-","0.00%"
"Oct 14, 2022","0.9999","0.9999","0.9999","0.9999","-","0.00%"
"Oct 15, 2022","0.9999","0.9999","0.9999","0.9999","-","0.00%"
"Oct 16, 2022","0.9999","0.9999","0.9999","0.9999","-","0.00%"
"Oct 17, 2022","0.9999","0.9999","0.9999","0.9999","-","0.00%"
"Oct 18, 2022","0.9999","0.9999","0.9999","0.9999","-","0.00%"
"Oct 19, 2022","0.9999","0.9999","0.9999","0.9999","-","0.00%"
"Oct 20, 2022","0.9999","0.9999","0.9999","0.9999","-","0.00%"
"Oct 21, 2022","0.9999","0.9999","0.9999","0.9999","-","0.00%"
"Oct 22, 2022","0.9999","0.9999","0.9999","0.9999","-","0.00%"
"Oct 23, 2022","0.9999","0.9999","0.9999","0.9999","-","0.00%"
"Oct 24, 2022","0.9999","0.9999","1.0000","0.9998","26.15M","0.00%"
"Oct 25, 2022","0.9998","0.9999","1.0000","0.9996","37.87M","-0.02%"
"Oct 26, 2022","0.9998","0.9998","0.9999","0.9997","35.82M","0.00%"
"Oct 27, 2022","0.9999","0.9998","1.0000","0.9997","24.72M","0.01%"
"Oct 28, 2022","0.9998","0.9999","1.0000","0.9997","18.63M","-0.01%"
"Oct 29, 2022","0.9997","0.9998","0.9999","0.9996","16.87M","-0.01%"
"Oct 30, 2022","0.9998","0.9997","0.9998","0.9996","19.22M","0.01%"
"Oct 31, 2022","1.0002","0.9998","1.0002","0.9994","29.09M","0.04%"
"Nov 01, 2022","1.0001","1.0001","1.0004","0.9998","30.45M","-0.01%"
"Nov 02, 2022","1.0000","1.0000","1.0003","0.9999","39.48M","-0.01%"
"Nov 03, 2022","0.9999","1.0000","1.0002","0.9999","33.25M","0.00%"
"Nov 04, 2022","0.9999","1.0000","1.0004","0.9998","36.48M","0.00%"
"Nov 05, 2022","0.9999","1.0000","1.0007","0.9997","43.11M","0.00%"
"Nov 06, 2022","0.9999","0.9999","1.0001","0.9998","23.09M","0.00%"
"Nov 07, 2022","0.9998","0.9999","1.0002","0.9997","32.61M","-0.01%"
"Nov 08, 2022","1.0001","0.9998","1.0154","0.9993","132.36M","0.02%"
"Nov 09, 2022","1.0021","1.0001","1.0029","1.0000","151.83M","0.20%"
"Nov 10, 2022","1.0032","1.0021","1.0277","0.9921","206.65M","0.11%"
"Nov 11, 2022","1.0022","1.0032","1.0059","1.0013","75.28M","-0.10%"
"Nov 12, 2022","1.0017","1.0021","1.0030","1.0013","39.48M","-0.04%"
"Nov 13, 2022","1.0017","1.0018","1.0029","1.0011","46.58M","0.00%"
"Nov 14, 2022","1.0013","1.0017","1.0045","1.0010","51.98M","-0.04%"
"Nov 15, 2022","1.0012","1.0013","1.0018","1.0009","56.67M","-0.01%"
"Nov 16, 2022","1.0010","1.0012","1.0014","0.9992","59.16M","-0.02%"
"Nov 17, 2022","1.0007","1.0010","1.0011","1.0005","57.19M","-0.03%"
"Nov 18, 2022","1.0010","1.0008","1.0012","1.0007","56.70M","0.03%"
"Nov 19, 2022","1.0011","1.0010","1.0013","1.0008","36.44M","0.01%"
"Nov 20, 2022","1.0013","1.0011","1.0015","1.0007","65.64M","0.02%"
"Nov 21, 2022","1.0013","1.0013","1.0016","1.0011","76.11M","0.00%"
"Nov 22, 2022","1.0012","1.0013","1.0015","1.0009","52.36M","-0.01%"
"Nov 23, 2022","1.0011","1.0012","1.0019","1.0010","54.20M","0.00%"
"Nov 24, 2022","1.0008","1.0012","1.0016","1.0006","136.64M","-0.03%"
"Nov 25, 2022","1.0006","1.0008","1.0009","1.0005","75.65M","-0.02%"
"Nov 26, 2022","1.0005","1.0006","1.0007","1.0003","88.94M","-0.01%"
"Nov 27, 2022","1.0005","1.0005","1.0009","1.0005","93.91M","0.00%"
"Nov 28, 2022","1.0004","1.0005","1.0007","1.0002","173.76M","-0.01%"
"Nov 29, 2022","1.0003","1.0004","1.0006","1.0002","182.02M","-0.01%"
"Nov 30, 2022","1.0001","1.0003","1.0004","0.9998","56.19M","-0.02%"
"Dec 01, 2022","1.0000","1.0000","1.0001","0.9998","66.35M","-0.01%"
"Dec 02, 2022","0.9999","1.0000","1.0001","0.9998","127.84M","-0.01%"
"Dec 03, 2022","0.9999","0.9999","1.0001","0.9998","123.75M","0.00%"
"Dec 04, 2022","0.9999","0.9999","1.0001","0.9997","103.75M","0.00%"
"Dec 05, 2022","1.0000","0.9999","1.0001","0.9998","125.30M","0.01%"
"Dec 06, 2022","1.0000","1.0000","1.0000","0.9998","48.26M","0.00%"
"Dec 07, 2022","1.0000","1.0000","1.0035","0.9998","50.20M","0.00%"
"Dec 08, 2022","0.9999","1.0000","1.0001","0.9997","53.78M","0.00%"
"Dec 09, 2022","0.9999","0.9999","1.0000","0.9991","48.89M","0.00%"
"Dec 10, 2022","0.9999","1.0000","1.0000","0.9998","26.45M","0.00%"
"Dec 11, 2022","0.9999","0.9999","1.0002","0.9999","19.66M","0.00%"
"Dec 12, 2022","0.9999","0.9999","1.0001","0.9998","77.55M","0.00%"
"Dec 13, 2022","1.0001","0.9999","1.0004","0.9996","103.86M","0.02%"
"Dec 14, 2022","1.0000","1.0001","1.0002","0.9998","70.25M","-0.02%"
"Dec 15, 2022","0.9999","1.0000","1.0001","0.9997","60.44M","-0.01%"
"Dec 16, 2022","1.0000","0.9999","1.0000","0.9998","50.98M","0.01%"
"Dec 17, 2022","1.0000","0.9999","1.0000","0.9997","48.81M","0.00%"
"Dec 18, 2022","0.9998","1.0000","1.0000","0.9997","19.12M","-0.01%"
"Dec 19, 2022","1.0000","0.9999","1.0001","0.9997","44.67M","0.02%"
"Dec 20, 2022","0.9999","1.0000","1.0001","0.9996","47.03M","-0.01%"
"Dec 21, 2022","1.0000","0.9999","1.0000","0.9998","44.18M","0.01%"
"Dec 22, 2022","1.0001","1.0000","1.0002","0.9995","66.15M","0.01%"
"Dec 23, 2022","1.0001","1.0001","1.0002","0.9998","76.86M","0.00%"
"Dec 24, 2022","1.0001","1.0001","1.0001","1.0000","24.93M","0.00%"
"Dec 25, 2022","1.0002","1.0001","1.0003","0.9999","39.72M","0.01%"
"Dec 26, 2022","1.0002","1.0002","1.0003","1.0000","37.80M","0.00%"
"Dec 27, 2022","1.0004","1.0002","1.0006","1.0000","59.38M","0.02%"
"Dec 28, 2022","1.0004","1.0004","1.0005","1.0001","64.98M","0.00%"
"Dec 29, 2022","1.0004","1.0004","1.0006","1.0002","60.38M","0.00%"
"Dec 30, 2022","1.0005","1.0004","1.0007","1.0002","60.59M","0.01%"
"Dec 31, 2022","1.0004","1.0005","1.0007","1.0003","34.83M","-0.01%"
"Jan 01, 2023","1.0005","1.0004","1.0006","1.0003","30.73M","0.00%"
"Jan 02, 2023","1.0003","1.0005","1.0005","1.0002","40.56M","-0.01%"
"Jan 03, 2023","1.0004","1.0003","1.0005","1.0002","56.40M","0.00%"
"Jan 04, 2023","1.0002","1.0004","1.0004","1.0001","48.32M","-0.01%"
"Jan 05, 2023","1.0003","1.0002","1.0005","1.0001","53.13M","0.01%"
"Jan 06, 2023","1.0003","1.0003","1.0006","1.0002","36.77M","0.00%"
"Jan 07, 2023","1.0002","1.0004","1.0008","1.0001","26.77M","-0.01%"
"Jan 08, 2023","1.0002","1.0002","1.0002","1.0000","29.83M","0.00%"
"Jan 09, 2023","1.0000","1.0002","1.0002","0.9999","55.47M","-0.01%"
"Jan 10, 2023","0.9999","1.0000","1.0002","0.9999","64.12M","-0.01%"
"Jan 11, 2023","1.0000","1.0000","1.0001","0.9998","54.30M","0.01%"
"Jan 12, 2023","0.9999","1.0000","1.0001","0.9998","63.32M","-0.02%"
"Jan 13, 2023","0.9999","0.9999","1.0000","0.9998","67.62M","0.00%"
"Jan 14, 2023","0.9999","0.9999","1.0000","0.9991","73.82M","0.00%"
"Jan 15, 2023","0.9997","0.9999","1.0000","0.9994","39.05M","-0.02%"
"Jan 16, 2023","0.9999","0.9997","1.0001","0.9995","73.43M","0.03%"
"Jan 17, 2023","0.9998","0.9999","1.0000","0.9997","67.65M","-0.01%"
"Jan 18, 2023","1.0000","0.9998","1.0004","0.9998","70.59M","0.02%"
"Jan 19, 2023","1.0000","1.0000","1.0001","0.9999","42.02M","0.00%"
"Jan 20, 2023","0.9999","1.0000","1.0002","0.9998","56.27M","-0.01%"
"Jan 21, 2023","0.9998","0.9999","0.9999","0.9995","38.68M","0.00%"
"Jan 22, 2023","0.9998","0.9999","0.9999","0.9997","21.57M","-0.01%"
"Jan 23, 2023","0.9999","0.9998","1.0000","0.9997","36.72M","0.01%"
"Jan 24, 2023","0.9999","0.9999","1.0000","0.9997","39.69M","0.00%"
"Jan 25, 2023","0.9998","0.9999","1.0000","0.9997","36.47M","-0.01%"
"Jan 26, 2023","0.9999","0.9998","1.0000","0.9997","37.80M","0.01%"
"Jan 27, 2023","0.9998","0.9999","1.0000","0.9996","41.59M","-0.01%"
"Jan 28, 2023","0.9998","0.9998","0.9999","0.9996","37.50M","0.00%"
"Jan 29, 2023","0.9999","0.9998","1.0000","0.9996","36.80M","0.01%"
"Jan 30, 2023","0.9999","0.9999","1.0000","0.9998","44.11M","0.00%"
"Jan 31, 2023","0.9999","0.9999","1.0001","0.9998","39.05M","0.00%"
"Feb 01, 2023","1.0000","0.9999","1.0001","0.9998","52.76M","0.00%"
"Feb 02, 2023","0.9999","1.0000","1.0001","0.9996","52.73M","-0.01%"
"Feb 03, 2023","0.9999","0.9999","1.0000","0.9997","38.17M","0.00%"
"Feb 04, 2023","0.9998","0.9999","1.0000","0.9997","24.01M","0.00%"
"Feb 05, 2023","0.9997","0.9999","0.9999","0.9996","23.88M","-0.01%"
"Feb 06, 2023","1.0000","0.9997","1.0000","0.9996","50.03M","0.02%"
"Feb 07, 2023","0.9999","1.0000","1.0002","0.9997","55.25M","-0.01%"
"Feb 08, 2023","0.9999","0.9999","1.0001","0.9998","62.96M","0.00%"
"Feb 09, 2023","0.9999","0.9999","1.0001","0.9998","46.22M","0.00%"
"Feb 10, 2023","0.9999","0.9999","1.0000","0.9997","63.17M","-0.01%"
"Feb 11, 2023","0.9998","0.9999","1.0000","0.9998","27.62M","0.00%"
"Feb 12, 2023","0.9999","0.9998","1.0001","0.9997","28.36M","0.00%"
"Feb 13, 2023","0.9993","0.9998","0.9999","0.9974","100.11M","-0.06%"
"Feb 14, 2023","0.9996","0.9993","0.9998","0.9988","286.62M","0.03%"
"Feb 15, 2023","0.9999","0.9996","1.0000","0.9993","272.93M","0.03%"
"Feb 16, 2023","0.9999","0.9999","1.0001","0.9997","220.56M","0.00%"
"Feb 17, 2023","0.9998","0.9999","1.0001","0.9996","184.38M","-0.01%"
"Feb 18, 2023","0.9998","0.9998","1.0000","0.9994","94.63M","0.00%"
"Feb 19, 2023","0.9997","0.9998","0.9999","0.9997","48.42M","-0.01%"
"Feb 20, 2023","0.9999","0.9997","1.0006","0.9996","57.60M","0.02%"
"Feb 21, 2023","0.9998","0.9999","1.0000","0.9997","74.28M","0.00%"
"Feb 22, 2023","0.9999","0.9998","1.0001","0.9997","225.97M","0.01%"
"Feb 23, 2023","0.9998","0.9999","1.0001","0.9997","119.43M","-0.01%"
"Feb 24, 2023","1.0000","0.9998","1.0002","0.9997","185.95M","0.02%"
"Feb 25, 2023","0.9999","1.0000","1.0001","0.9998","72.51M","-0.01%"
"Feb 26, 2023","0.9999","0.9998","1.0001","0.9997","70.40M","0.00%"
"Feb 27, 2023","0.9999","0.9999","1.0001","0.9997","49.98M","0.00%"
"Feb 28, 2023","0.9998","0.9999","1.0001","0.9998","36.95M","-0.01%"
"Mar 01, 2023","0.9998","0.9999","1.0003","0.9997","44.47M","0.00%"
"Mar 02, 2023","0.9999","0.9998","1.0000","0.9995","33.97M","0.01%"
"Mar 03, 2023","0.9999","0.9999","1.0000","0.9996","51.87M","-0.01%"
"Mar 04, 2023","0.9998","0.9999","1.0000","0.9998","20.61M","0.00%"
"Mar 05, 2023","0.9999","0.9998","1.0000","0.9998","24.59M","0.01%"
"Mar 06, 2023","1.0000","0.9999","1.0001","0.9998","89.48M","0.01%"
"Mar 07, 2023","1.0001","1.0000","1.0004","0.9998","242.81M","0.00%"
"Mar 08, 2023","1.0001","1.0001","1.0001","0.9999","44.35M","0.00%"
"Mar 09, 2023","1.0001","1.0001","1.0005","0.9999","42.35M","0.00%"
"Mar 10, 2023","0.9949","1.0000","1.0002","0.9923","136.56M","-0.52%"
"Mar 11, 2023","0.9608","0.9948","0.9958","0.8715","1.40B","-3.43%"
"Mar 12, 2023","0.9848","0.9606","0.9878","0.9385","435.24M","2.50%"
"Mar 13, 2023","0.9948","0.9850","0.9954","0.9843","259.44M","1.02%"
"Mar 14, 2023","0.9958","0.9949","0.9969","0.9923","128.89M","0.09%"
"Mar 15, 2023","0.9960","0.9958","0.9976","0.9937","78.64M","0.02%"
"Mar 16, 2023","0.9977","0.9960","0.9986","0.9960","54.68M","0.17%"
"Mar 17, 2023","0.9976","0.9977","0.9989","0.9971","63.40M","0.00%"
"Mar 18, 2023","0.9972","0.9977","0.9977","0.9966","33.45M","-0.04%"
"Mar 19, 2023","0.9969","0.9972","0.9974","0.9967","26.11M","-0.03%"
"Mar 20, 2023","0.9961","0.9969","0.9975","0.9958","83.06M","-0.08%"
"Mar 21, 2023","0.9969","0.9961","0.9973","0.9958","60.12M","0.08%"
"Mar 22, 2023","0.9972","0.9969","0.9977","0.9960","48.68M","0.03%"
"Mar 23, 2023","0.9980","0.9972","0.9981","0.9966","62.70M","0.08%"
"Mar 24, 2023","0.9988","0.9980","0.9989","0.9979","52.18M","0.07%"
